Date	Time	Binary	Target	Elapsed	Cores	Execs	Exec/sec	Cycles	Paths	Crashes	Reason	TestVer
2021-04-09	21:08:25	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	20	0		
2021-04-09	21:08:34	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	19	0		
2021-04-09	21:08:43	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	18	0		
2021-04-09	21:08:53	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	17	0		
2021-04-09	21:09:02	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	16	0		
2021-04-09	21:09:11	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	15	0		
2021-04-09	21:09:20	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	14	0		
2021-04-09	21:09:29	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	13	0		
2021-04-09	21:09:38	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	12	0		
2021-04-09	21:09:47	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	11	0		
2021-04-09	21:09:56	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	10	0		
2021-04-09	21:10:06	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	9	0		
2021-04-09	21:10:15	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	8	0		
2021-04-09	21:10:24	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	7	0		
2021-04-09	21:10:33	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	6	0		
2021-04-09	21:10:42	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	5	0		
2021-04-09	21:10:51	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	4	0		
2021-04-09	21:11:00	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	3	0		
2021-04-09	21:11:09	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	9	1	0	0	0	2	0		
2021-04-09	21:41:09	/httpreqr	http://172.17.0.2:18080/WebGoat/SqlInjection/assignment5a	1800	1	18181	4	0	3	1	Crash Found.	
